"genus","species","stateProvince","decimalLatitude","decimalLongitude","eventDate"
"Corvus","Corvus brachyrhynchos","Massachusetts","41.835133","-70.91006",2018-07-31
"Corvus","Corvus brachyrhynchos","Massachusetts","41.767773","-70.83632",2021-02-15
"Corvus","Corvus brachyrhynchos","Massachusetts","41.714684","-70.74645",2021-05-27
"Corvus","Corvus ossifragus","Massachusetts","41.52712","-70.985756",2021-11-05
"Corvus","Corvus brachyrhynchos","Massachusetts","41.59119","-70.96029",2022-12-11
"Corvus","Corvus corax","Massachusetts","41.793987","-71.030655",2020-12-06
"Corvus","Corvus brachyrhynchos","Massachusetts","41.52712","-70.985756",2022-02-13
"Corvus","Corvus brachyrhynchos","Massachusetts","41.56592","-71.115395",2017-05-16
"Corvus","Corvus ossifragus","Massachusetts","41.552914","-71.004295",2015-07-12
"Corvus","Corvus brachyrhynchos","Massachusetts","41.59119","-70.96029",2022-10-05
"Corvus","Corvus brachyrhynchos","Massachusetts","41.538662","-70.96662",2016-07-23
"Corvus","Corvus brachyrhynchos","Massachusetts","41.5296","-71.10195",2021-07-18
"Corvus","Corvus brachyrhynchos","Massachusetts","41.789234","-71.12523",2022-03-23
"Corvus","Corvus ossifragus","Massachusetts","41.910645","-70.72947",2018-06-08
"Corvus","Corvus brachyrhynchos","Massachusetts","41.651848","-70.82733",2018-05-28
"Corvus","Corvus ossifragus","Massachusetts","41.50707","-71.02362",2018-08-07
"Corvus","Corvus brachyrhynchos","Massachusetts","41.50707","-71.02362",2017-06-17
"Corvus","Corvus brachyrhynchos","Massachusetts","41.929054","-70.817696",2014-07-12
"Corvus","Corvus brachyrhynchos","Massachusetts","41.945","-70.879",2016-03-05
"Corvus","Corvus brachyrhynchos","Massachusetts","41.50707","-71.02362",2015-10-18
"Corvus","Corvus brachyrhynchos","Massachusetts","41.737503","-70.84186",2020-01-09
"Corvus","Corvus brachyrhynchos","Massachusetts","41.636333","-71.054504",2020-01-18
"Corvus","Corvus brachyrhynchos","Massachusetts","41.507072","-71.08873",2020-12-23
"Corvus","Corvus ossifragus","Massachusetts","41.945","-70.879",2018-03-31
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63683","-70.84972",2020-11-16
"Corvus","Corvus corax","Massachusetts","41.929054","-70.817696",2022-02-28
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2021-10-06
"Corvus","Corvus brachyrhynchos","Massachusetts","41.748672","-70.808655",2020-05-04
"Corvus","Corvus brachyrhynchos","Massachusetts","41.714684","-70.74645",2022-06-14
"Corvus","Corvus brachyrhynchos","Massachusetts","41.6606","-70.91226",2021-11-17
"Corvus","Corvus brachyrhynchos","Massachusetts","41.601074","-70.96217",2022-12-17
"Corvus","Corvus brachyrhynchos","Massachusetts","41.69928","-70.76929",2021-05-14
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2018-04-08
"Corvus","Corvus brachyrhynchos","Massachusetts","41.635975","-70.83718",2021-10-17
"Corvus","Corvus brachyrhynchos","Massachusetts","41.929054","-70.817696",2022-08-29
"Corvus","Corvus brachyrhynchos","Massachusetts","41.87448","-70.76793",2015-08-01
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2016-10-10
"Corvus","Corvus brachyrhynchos","Massachusetts","41.590515","-70.978035",2019-11-16
"Corvus","Corvus brachyrhynchos","Massachusetts","41.52712","-70.985756",2018-02-17
"Corvus","Corvus brachyrhynchos","Massachusetts","41.50707","-71.02362",2016-07-24
"Corvus","Corvus corax","Massachusetts","41.84384","-70.73477",2021-09-13
"Corvus","Corvus brachyrhynchos","Massachusetts","41.501995","-71.03183",2015-05-06
"Corvus","Corvus brachyrhynchos","Massachusetts","41.789234","-71.12523",2020-02-05
"Corvus","Corvus brachyrhynchos","Massachusetts","41.79482","-71.08949",2021-12-20
"Corvus","Corvus ossifragus","Massachusetts","41.539196","-70.94471",2022-05-06
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2017-06-14
"Corvus","Corvus brachyrhynchos","Massachusetts","41.725975","-70.76869",2022-06-20
"Corvus","Corvus brachyrhynchos","Massachusetts","41.748672","-70.808655",2014-06-08
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2020-10-28
"Corvus","Corvus brachyrhynchos","Massachusetts","41.51298","-71.022575",2018-12-15
"Corvus","Corvus brachyrhynchos","Massachusetts","41.676376","-70.890976",2021-04-02
"Corvus","Corvus brachyrhynchos","Massachusetts","41.590515","-70.978035",2020-01-12
"Corvus","Corvus brachyrhynchos","Massachusetts","41.649006","-70.88082",2021-03-09
"Corvus","Corvus brachyrhynchos","Massachusetts","41.811756","-71.10631",2018-02-13
"Corvus","Corvus ossifragus","Massachusetts","41.580013","-70.96875",2022-04-29
"Corvus","Corvus ossifragus","Massachusetts","41.63473","-70.89272",2022-03-26
"Corvus","Corvus ossifragus","Massachusetts","41.625076","-70.90296",2022-04-10
"Corvus","Corvus brachyrhynchos","Massachusetts","41.597645","-70.86227",2021-08-08
"Corvus","Corvus brachyrhynchos","Massachusetts","41.95132","-70.79828",2022-09-21
"Corvus","Corvus brachyrhynchos","Massachusetts","41.52205","-71.00971",2014-02-15
"Corvus","Corvus ossifragus","Massachusetts","41.910645","-70.72947",2021-06-23
"Corvus","Corvus brachyrhynchos","Massachusetts","41.592964","-70.901306",2020-04-17
"Corvus","Corvus corax","Massachusetts","41.642933","-70.84808",2021-04-13
"Corvus","Corvus brachyrhynchos","Massachusetts","41.945","-70.879",2019-05-19
"Corvus","Corvus brachyrhynchos","Massachusetts","41.575478","-70.97729",2020-11-09
"Corvus","Corvus brachyrhynchos","Massachusetts","41.697495","-70.76096",2022-03-12
"Corvus","Corvus corax","Massachusetts","41.751","-71.031",2019-02-05
"Corvus","Corvus brachyrhynchos","Massachusetts","41.597645","-70.86227",2021-09-11
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2016-01-03
"Corvus","Corvus brachyrhynchos","Massachusetts","41.720417","-70.75801",2020-04-12
"Corvus","Corvus brachyrhynchos","Massachusetts","41.627895","-70.978386",2022-07-09
"Corvus","Corvus brachyrhynchos","Massachusetts","41.831566","-71.11829",2014-03-23
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2016-10-22
"Corvus","Corvus brachyrhynchos","Massachusetts","41.737503","-70.84186",2020-10-18
"Corvus","Corvus brachyrhynchos","Massachusetts","41.945","-70.879",2021-03-08
"Corvus","Corvus brachyrhynchos","Massachusetts","41.642933","-70.84808",2021-10-31
"Corvus","Corvus brachyrhynchos","Massachusetts","41.929054","-70.817696",2019-03-19
"Corvus","Corvus brachyrhynchos","Massachusetts","41.945","-70.879",2014-03-25
"Corvus","Corvus brachyrhynchos","Massachusetts","41.82495","-70.9029",2021-01-03
"Corvus","Corvus brachyrhynchos","Massachusetts","41.789234","-71.12523",2016-11-25
"Corvus","Corvus brachyrhynchos","Massachusetts","41.727722","-71.08804",2022-05-17
"Corvus","Corvus brachyrhynchos","Massachusetts","41.688427","-70.735504",2022-07-09
"Corvus","Corvus brachyrhynchos","Massachusetts","41.673977","-70.93145",2019-05-08
"Corvus","Corvus brachyrhynchos","Massachusetts","41.642933","-70.84808",2021-04-09
"Corvus","Corvus ossifragus","Massachusetts","41.910645","-70.72947",2021-06-25
"Corvus","Corvus brachyrhynchos","Massachusetts","41.714684","-70.74645",2017-12-13
"Corvus","Corvus brachyrhynchos","Massachusetts","41.702316","-70.779076",2018-12-08
"Corvus","Corvus brachyrhynchos","Massachusetts","41.67289","-70.84389",2022-06-30
"Corvus","Corvus brachyrhynchos","Massachusetts","41.5501","-71.12561",2021-01-17
"Corvus","Corvus brachyrhynchos","Massachusetts","41.52712","-70.985756",2021-03-27
"Corvus","Corvus brachyrhynchos","Massachusetts","41.789234","-71.12523",2019-10-20
"Corvus","Corvus corax","Massachusetts","41.929054","-70.817696",2021-06-21
"Corvus","Corvus brachyrhynchos","Massachusetts","41.789234","-71.12523",2021-12-04
"Corvus","Corvus corax","Massachusetts","41.937355","-71.02676",2019-01-25
"Corvus","Corvus brachyrhynchos","Massachusetts","41.519436","-71.019226",2018-05-19
"Corvus","Corvus brachyrhynchos","Massachusetts","41.642933","-70.84808",2021-03-30
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2021-08-13
"Corvus","Corvus brachyrhynchos","Massachusetts","41.835037","-71.10748",2018-02-05
"Corvus","Corvus brachyrhynchos","Massachusetts","41.571022","-70.95292",2021-07-23
"Corvus","Corvus corax","Massachusetts","41.95723","-70.91987",2018-02-03
"Corvus","Corvus ossifragus","Massachusetts","41.788273","-70.912674",2022-05-13
"Corvus","Corvus brachyrhynchos","Massachusetts","41.59689","-70.85543",2020-04-05
"Corvus","Corvus brachyrhynchos","Massachusetts","41.648712","-70.897865",2018-11-24
"Corvus","Corvus brachyrhynchos","Massachusetts","41.590515","-70.978035",2020-06-01
"Corvus","Corvus brachyrhynchos","Massachusetts","41.635445","-70.92498",2015-08-20
"Corvus","Corvus brachyrhynchos","Massachusetts","41.625076","-70.90296",2015-12-29
"Corvus","Corvus brachyrhynchos","Massachusetts","41.516533","-71.110855",2020-10-23
"Corvus","Corvus brachyrhynchos","Massachusetts","41.59098","-70.97773",2019-08-30
"Corvus","Corvus corax","Massachusetts","41.945","-70.879",2021-01-01
"Corvus","Corvus ossifragus","Massachusetts","41.856586","-70.774765",2017-05-29
"Corvus","Corvus ossifragus","Massachusetts","41.865612","-70.774796",2019-04-24
"Corvus","Corvus brachyrhynchos","Massachusetts","41.59689","-70.85543",2017-11-28
"Corvus","Corvus ossifragus","Massachusetts","41.772606","-71.12056",2021-12-22
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2022-10-23
"Corvus","Corvus brachyrhynchos","Massachusetts","41.513252","-71.01395",2018-06-03
"Corvus","Corvus brachyrhynchos","Massachusetts","41.902805","-71.12301",2018-12-30
"Corvus","Corvus brachyrhynchos","Massachusetts","41.642933","-70.84808",2020-12-19
"Corvus","Corvus brachyrhynchos","Massachusetts","41.642933","-70.84808",2020-04-19
"Corvus","Corvus brachyrhynchos","Massachusetts","41.793987","-71.030655",2020-12-13
"Corvus","Corvus brachyrhynchos","Massachusetts","41.630135","-70.81073",2020-05-27
"Corvus","Corvus ossifragus","Massachusetts","41.789234","-71.12523",2016-09-01
"Corvus","Corvus brachyrhynchos","Massachusetts","41.6841","-70.919945",2021-03-18
"Corvus","Corvus brachyrhynchos","Massachusetts","41.901352","-71.06972",2018-10-13
"Corvus","Corvus corax","Massachusetts","41.94187","-71.108665",2021-12-20
"Corvus","Corvus brachyrhynchos","Massachusetts","41.59119","-70.96029",2021-04-23
"Corvus","Corvus brachyrhynchos","Massachusetts","41.76516","-70.750305",2017-06-30
"Corvus","Corvus brachyrhynchos","Massachusetts","41.689163","-70.73281",2019-09-01
"Corvus","Corvus brachyrhynchos","Massachusetts","41.594135","-70.8298",2021-01-15
"Corvus","Corvus brachyrhynchos","Massachusetts","41.59098","-70.97773",2021-05-31
"Corvus","Corvus brachyrhynchos","Massachusetts","41.642933","-70.84808",2022-02-11
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2017-05-13
"Corvus","Corvus ossifragus","Massachusetts","41.68009","-70.91668",2022-04-08
"Corvus","Corvus brachyrhynchos","Massachusetts","41.642933","-70.84808",2021-03-13
"Corvus","Corvus brachyrhynchos","Massachusetts","41.532127","-71.005905",2022-11-15
"Corvus","Corvus brachyrhynchos","Massachusetts","41.6525","-70.909386",2021-04-23
"Corvus","Corvus brachyrhynchos","Massachusetts","41.516533","-71.110855",2020-10-18
"Corvus","Corvus corax","Massachusetts","41.727722","-71.08804",2021-04-30
"Corvus","Corvus brachyrhynchos","Massachusetts","41.76516","-70.750305",2015-12-04
"Corvus","Corvus brachyrhynchos","Massachusetts","41.594135","-70.8298",2021-05-03
"Corvus","Corvus ossifragus","Massachusetts","41.63473","-70.89272",2022-03-27
"Corvus","Corvus ossifragus","Massachusetts","41.929054","-70.817696",2016-04-13
"Corvus","Corvus brachyrhynchos","Massachusetts","41.642933","-70.84808",2020-05-20
"Corvus","Corvus brachyrhynchos","Massachusetts","41.811756","-71.10631",2021-02-23
"Corvus","Corvus brachyrhynchos","Massachusetts","41.789234","-71.12523",2019-12-10
"Corvus","Corvus corax","Massachusetts","41.789234","-71.12523",2022-05-18
"Corvus","Corvus corax","Massachusetts","41.702316","-70.779076",2019-11-23
"Corvus","Corvus ossifragus","Massachusetts","41.67184","-70.911",2022-02-21
"Corvus","Corvus brachyrhynchos","Massachusetts","41.532127","-71.005905",2022-11-26
"Corvus","Corvus ossifragus","Massachusetts","41.95543","-70.71755",2022-10-12
"Corvus","Corvus brachyrhynchos","Massachusetts","41.51852","-71.00557",2017-11-30
"Corvus","Corvus brachyrhynchos","Massachusetts","41.576313","-71.01858",2018-04-22
"Corvus","Corvus corax","Massachusetts","41.929054","-70.817696",2021-04-20
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2014-09-14
"Corvus","Corvus brachyrhynchos","Massachusetts","41.59119","-70.96029",2021-07-16
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2016-10-17
"Corvus","Corvus ossifragus","Massachusetts","41.87792","-70.75881",2018-03-31
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2019-05-26
"Corvus","Corvus brachyrhynchos","Massachusetts","41.513252","-71.01395",2017-05-11
"Corvus","Corvus brachyrhynchos","Massachusetts","41.635975","-70.83718",2018-05-20
"Corvus","Corvus corax","Massachusetts","41.737503","-70.84186",2021-02-03
"Corvus","Corvus ossifragus","Massachusetts","41.712906","-70.76448",2021-03-07
"Corvus","Corvus brachyrhynchos","Massachusetts","41.557022","-70.9552",2022-04-12
"Corvus","Corvus brachyrhynchos","Massachusetts","41.50707","-71.02362",2021-01-26
"Corvus","Corvus brachyrhynchos","Massachusetts","41.919044","-71.06382",2020-11-24
"Corvus","Corvus brachyrhynchos","Massachusetts","41.635975","-70.83718",2016-04-13
"Corvus","Corvus brachyrhynchos","Massachusetts","41.646652","-70.87235",2016-12-17
"Corvus","Corvus corax","Massachusetts","41.63473","-70.89272",2020-09-21
"Corvus","Corvus ossifragus","Massachusetts","41.693874","-70.7565",2022-03-20
"Corvus","Corvus brachyrhynchos","Massachusetts","41.516533","-71.110855",2022-01-04
"Corvus","Corvus brachyrhynchos","Massachusetts","41.934067","-70.82806",2022-05-14
"Corvus","Corvus brachyrhynchos","Massachusetts","41.642933","-70.84808",2015-01-21
"Corvus","Corvus brachyrhynchos","Massachusetts","41.65743","-70.79922",2016-06-02
"Corvus","Corvus brachyrhynchos","Massachusetts","41.87448","-70.76793",2017-10-08
"Corvus","Corvus corax","Massachusetts","41.929054","-70.817696",2018-10-30
"Corvus","Corvus ossifragus","Massachusetts","41.635643","-70.920364",2017-07-22
"Corvus","Corvus brachyrhynchos","Massachusetts","41.945","-70.879",2018-10-04
"Corvus","Corvus brachyrhynchos","Massachusetts","41.652264","-70.899925",2014-02-12
"Corvus","Corvus ossifragus","Massachusetts","41.929054","-70.817696",2021-04-09
"Corvus","Corvus corax","Massachusetts","41.50707","-71.02362",2017-05-16
"Corvus","Corvus brachyrhynchos","Massachusetts","41.652534","-70.90968",2020-05-07
"Corvus","Corvus corax","Massachusetts","41.532127","-71.005905",2022-11-14
"Corvus","Corvus brachyrhynchos","Massachusetts","41.597645","-70.86227",2020-04-20
"Corvus","Corvus brachyrhynchos","Massachusetts","41.673977","-70.93145",2019-04-16
"Corvus","Corvus brachyrhynchos","Massachusetts","41.86516","-70.98705",2021-05-01
"Corvus","Corvus brachyrhynchos","Massachusetts","41.594135","-70.8298",2018-12-15
"Corvus","Corvus corax","Massachusetts","41.51567","-71.02924",2021-12-16
"Corvus","Corvus corax","Massachusetts","41.945","-70.879",2022-04-10
"Corvus","Corvus brachyrhynchos","Massachusetts","41.96316","-70.893745",2017-09-16
"Corvus","Corvus ossifragus","Massachusetts","41.537434","-71.089714",2020-07-25
"Corvus","Corvus brachyrhynchos","Massachusetts","41.624268","-70.90028",2021-03-06
"Corvus","Corvus brachyrhynchos","Massachusetts","41.58974","-70.97524",2015-01-01
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2020-05-17
"Corvus","Corvus ossifragus","Massachusetts","41.929054","-70.817696",2022-04-10
"Corvus","Corvus corax","Massachusetts","41.856586","-70.774765",2015-05-05
"Corvus","Corvus brachyrhynchos","Massachusetts","41.8835","-70.97919",2021-04-06
"Corvus","Corvus brachyrhynchos","Massachusetts","41.52712","-70.985756",2020-11-05
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63023","-70.866104",2021-04-10
"Corvus","Corvus brachyrhynchos","Massachusetts","41.625076","-70.90296",2018-12-15
"Corvus","Corvus brachyrhynchos","Massachusetts","41.714684","-70.74645",2021-03-01
"Corvus","Corvus brachyrhynchos","Massachusetts","41.835037","-71.10748",2018-01-28
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2020-05-02
"Corvus","Corvus ossifragus","Massachusetts","41.68009","-70.91668",2021-03-26
"Corvus","Corvus ossifragus","Massachusetts","41.910385","-70.91032",2016-05-11
"Corvus","Corvus brachyrhynchos","Massachusetts","41.548542","-70.9564",2014-05-10
"Corvus","Corvus brachyrhynchos","Massachusetts","41.8671","-70.73196",2016-08-10
"Corvus","Corvus brachyrhynchos","Massachusetts","41.910645","-70.72947",2022-05-12
"Corvus","Corvus brachyrhynchos","Massachusetts","41.733887","-71.09837",2020-10-20
"Corvus","Corvus brachyrhynchos","Massachusetts","41.641933","-70.990364",2021-10-17
"Corvus","Corvus brachyrhynchos","Massachusetts","41.74894","-70.86089",2022-04-09
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2021-05-06
"Corvus","Corvus brachyrhynchos","Massachusetts","41.929054","-70.817696",2022-11-18
"Corvus","Corvus brachyrhynchos","Massachusetts","41.865612","-70.774796",2020-09-11
"Corvus","Corvus brachyrhynchos","Massachusetts","41.945","-70.879",2017-09-30
"Corvus","Corvus brachyrhynchos","Massachusetts","41.79682","-71.12055",2017-07-01
"Corvus","Corvus ossifragus","Massachusetts","41.63473","-70.89272",2020-03-28
"Corvus","Corvus brachyrhynchos","Massachusetts","41.714684","-70.74645",2021-02-14
"Corvus","Corvus brachyrhynchos","Massachusetts","41.751","-71.031",2017-06-01
"Corvus","Corvus ossifragus","Massachusetts","41.969433","-70.75688",2016-06-25
"Corvus","Corvus brachyrhynchos","Massachusetts","41.714684","-70.74645",2017-02-14
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2018-05-12
"Corvus","Corvus corax","Massachusetts","41.64112","-70.84729",2021-05-07
"Corvus","Corvus ossifragus","Massachusetts","41.73295","-70.81786",2021-04-19
"Corvus","Corvus brachyrhynchos","Massachusetts","41.575478","-70.97729",2021-12-18
"Corvus","Corvus brachyrhynchos","Massachusetts","41.56592","-71.115395",2020-05-15
